ProductID,ProductName,Latest_Hotness,Peak_Hotness,Avg_Hotness,Latest_Trend,Peak_Search,Peak_Views,Demand_Score,Destination,HotelType Short,Region,Agoda Status,Ctrip Status,Revenue,B2B2C RN,Revenue Score,RN Score,Mapping Score,Business Score,Opportunity Score,Agoda Score,Ctrip Score,Revenue Score v2,RN Score v2,Mapping Score v2,Business Score v2,Opportunity Score v2,Opportunity Index,Commercial Rank,Priority,Action,Reason,Workflow Status,Owner,SLA,Business Impact
4920648.0,SC garden date palm & resort,0.2658768271100606,0.2963747237492428,0.2858459416455471,0.5051426925534083,3.0,3.0,21.4,Phra Nakhon Si Ayutthaya,LT,Lower Isan - Central,Not mapped,Not Mapped,62448.0,1.0,0.9644542798,0.0336813742,0.0,0.49,13.095,0.0,0.0,0.96,0.03,0,4.77,4.77,23.86,355,Medium,Expand to Ctrip,Expand distribution to increase room nights.,To Do,Market Manager,72 Hours,Medium
183078.0,The 28th Hotel,0.3061363281803257,0.4145349914732731,0.34760800667072955,0.5036145773122905,40.0,54.0,31.64,Kanchanaburi,KA,Lower South - West,Mapped,Mapped,1015155.0,442.0,15.67827502,14.8871674,100.0,32.31,16.155,100.0,100.0,15.68,14.89,100,18.63,0.0,23.85,356,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
4857775.0,Plaina Resort Phutthaisong,0.2789349450213879,0.2821336240971212,0.28014465097291535,0.5046479667340995,3.0,1.0,21.85,Buriram,LT,Lower Isan - Central,Not mapped,Not Mapped,15897.0,1.0,0.2455198808,0.0336813742,0.0,0.13,11.475,0.0,0.0,0.25,0.03,0,4.5,4.5,23.85,357,Medium,Expand to Ctrip,Expand distribution to increase room nights.,To Do,Market Manager,72 Hours,Medium
5101416.0,LESTERLAND Serviced Apartment,0.348682328556596,0.3858088948438771,0.35582248788914544,0.5015889651888383,27.0,17.0,29.66,Nakhonratchasima,KA,Lower Isan - Central,Mapped,Null,425131.0,60.0,6.56581621,2.020882452,50.0,13.89,,100.0,0.0,6.57,2.02,50,9.82,4.91,23.83,358,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
4922716.0,The Peach Hotel Phetchaburi,0.3560156162177463,0.3656037700921436,0.33912622847469504,0.5055112826339335,38.0,11.0,31.94,Phetchaburi,KA,Lower South - West,Mapped,Not Live,214405.0,33.0,3.311312559,1.111485349,70.0,15.99,17.8,100.0,40.0,3.31,1.11,50,8.38,4.19,23.83,359,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
2005402.0,V-Ocean Palace,0.367564659538816,0.4406438376145346,0.41921105059037717,0.5035003492556805,40.0,24.0,33.15,Hatyai,LT,Lower South - West,Mapped,Not Mapped,70834.0,50.0,1.093969287,1.68406871,50.0,11.05,,100.0,0.0,1.09,1.68,50,7.68,3.84,23.82,360,Medium,Expand to Ctrip,Expand distribution to increase room nights.,To Do,Market Manager,72 Hours,Medium
2000025.0,Wish Hotel Ubonratchathani,0.390107030689131,0.4349889761108085,0.405818651824291,0.4961646264144124,44.0,18.0,34.48,Ubon Ratchathani,KA,Lower Isan - Central,Mapped,Mapped,1298591.0,8.0,20.05571311,0.2694509936,100.0,30.11,15.055,100.0,100.0,20.06,0.27,100,17.01,0.0,23.81,361,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
63648.0,The O Valley Hotel,0.4229809234002291,0.4737749111704328,0.4374607025987949,0.5036947676318665,45.0,105.0,38.88,Surat Thani,KA,Upper South,Mapped,Mapped,507315.0,250.0,7.83508626,8.42034355,100.0,26.44,13.22,100.0,100.0,7.84,8.42,100,14.22,0.0,23.81,362,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
5102023.0,Khamtakla VIP Resort,0.2755798842804554,0.283485875483987,0.278275162128823,0.5066271192400944,2.0,2.0,21.6,Sakon Nakhon,LT,Upper Isan - East,Not mapped,Null,18368.0,7.0,0.2836825286,0.2357696194,0.0,0.21,,0.0,0.0,0.28,0.24,0,4.53,4.53,23.81,363,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
63421.0,Nartsiri Hotel,0.3540882453465457,0.4362039981209321,0.3977172606041284,0.5005436658002623,40.0,13.0,32.2,Ubon Ratchathani,KA,Lower Isan - Central,Mapped,Mapped,997756.0,406.0,15.40955978,13.67463793,100.0,31.81,15.905,100.0,100.0,15.41,13.67,100,18.25,0.0,23.79,364,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
63450.0,The Zen Hotel Yasothon,0.442329814196632,0.4465587473999617,0.44357034948546414,0.5073380940454925,34.0,35.0,35.42,Yasothon,KA,Lower Isan - Central,Mapped,Mapped,910418.0,205.0,14.0606949,6.904681711,100.0,29.1,14.55,100.0,100.0,14.06,6.9,100,16.18,0.0,23.79,365,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
4921159.0,Anantaya Chiangmai Boutique Hotel,0.3223193324461874,0.3790595324235104,0.354577460404164,0.5070619889624166,56.0,10.0,34.02,Chiang Mai,LT,North,Mapped,Null,23282.0,3.0,0.3595758495,0.1010441226,50.0,10.21,19.49,100.0,0.0,0.36,0.1,50,7.01,3.5,23.78,366,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
63821.0,Haad Kaew Resort,0.5024011194674931,0.5126500189785851,0.504838689643228,0.5207418282808135,2.0,53.0,32.56,Songkhla,LT,Lower South - West,Mapped,Not Mapped,122297.0,14.0,1.888781717,0.4715392388,50.0,11.09,14.61,100.0,0.0,1.89,0.47,50,7.6,3.8,23.77,367,Medium,Expand to Ctrip,Expand distribution to increase room nights.,To Do,Market Manager,72 Hours,Medium
2004655.0,Greenville Serviced Apartment,0.4748004891793345,0.5018738070047541,0.47854272444196905,0.4899129401104881,16.0,13.0,32.25,Pathum Thani,KA,BKK - Metro - Chon,Mapped,Null,202797.0,37.0,3.132036301,1.246210845,50.0,11.94,15.32,100.0,0.0,3.13,1.25,50,8.39,4.2,23.77,368,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
4914107.0,Muenlee Resort Dankhunthot,0.2663762994440077,0.2799487675086177,0.2780098434993877,0.5061416372213023,3.0,1.0,21.38,Nakhonratchasima,LT,Lower Isan - Central,Not mapped,Not Live,34412.0,1.0,0.5314686931,0.0336813742,20.0,4.28,15.205,0.0,40.0,0.53,0.03,0,4.55,4.55,23.75,369,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
4996606.0,JT Place Buriram,0.3528049975425278,0.3540463003606143,0.34643386699228307,0.5076678596869009,42.0,6.0,32.45,Buriram,KA,Lower Isan - Central,Mapped,Null,119942.0,41.0,1.852410752,1.380936342,50.0,11.34,16.885,100.0,0.0,1.85,1.38,50,7.83,3.92,23.73,370,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
4726353.0,ABIZZ Hotel Lampang,0.4077292163230936,0.4103932099668647,0.4010298724867283,0.5043180208185393,39.0,7.0,34.04,Lampang,KA,North,Mapped,Mapped,1285960.0,21.0,19.86063464,0.7073088582,100.0,30.14,15.07,100.0,100.0,19.86,0.71,100,16.95,0.0,23.73,371,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
2000046.0,PS Resort Hatyai,0.4718366264267963,0.4750994805034313,0.4736993957480237,0.5063813542347279,32.0,38.0,36.3,Hatyai,KA,Lower South - West,Mapped,Mapped,324653.0,573.0,5.014005113,19.29942742,100.0,28.3,14.15,100.0,100.0,5.01,19.3,100,15.56,0.0,23.73,372,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
4859024.0,56 Surawong Hotel,0.4541053890135943,0.457111298523664,0.4101432400381301,0.5036024275107703,40.0,57.0,37.65,Bangkok,KA,BKK - Metro - Chon,Mapped,Mapped,604762.0,253.0,9.340069889,8.521387673,100.0,27.23,13.615,100.0,100.0,9.34,8.52,100,14.76,0.0,23.71,373,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
43675.0,OMG Hotel Khonkean,0.3938185619968429,0.4584166190435279,0.4160164609764955,0.4993904679026201,45.0,59.0,36.17,Khon Kaen,KA,Upper Isan - East,Mapped,Mapped,606787.0,375.0,9.371349514,12.63051533,100.0,28.47,14.235,100.0,100.0,9.37,12.63,100,15.71,0.0,23.7,374,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
2000216.0,The Room Hotel Kamphaengphet,0.391704072555077,0.4888565445035194,0.3977826025384635,0.4977961928263524,21.0,126.0,33.6,Kamphaeng Phet,KA,North,Mapped,Mapped,1272072.0,66.0,19.64615238,2.222970697,100.0,30.49,15.245,100.0,100.0,19.65,2.22,100,17.21,0.0,23.66,375,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
5102188.0,Phetara Hotel Mahachai by PCL,0.3733846614095939,0.3836612399940441,0.3790060826264708,0.507417648231083,37.0,26.0,32.95,Samut Sakhon,LT,BKK - Metro - Chon,Mapped,Null,50727.0,35.0,0.7834394668,1.178848097,50.0,10.75,16.565,100.0,0.0,0.78,1.18,50,7.33,3.66,23.63,376,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
63685.0,14 Residence,0.450922996716293,0.4526796423656566,0.4498579358946711,0.5017315636146189,44.0,47.0,37.94,Samut Prakan,KA,BKK - Metro - Chon,Mapped,Mapped,521741.0,279.0,8.057882299,9.397103402,100.0,26.85,13.425,100.0,100.0,8.06,9.4,100,14.44,0.0,23.62,377,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
2007639.0,Irak resort,0.373079798802452,0.373079798802452,0.3525640037430525,0.5076132438627111,44.0,4.0,33.58,Prachuapkhirikhan,LT,Lower South - West,Mapped,Null,22679.0,2.0,0.3502657696,0.0673627484,50.0,10.2,16.065,100.0,0.0,0.35,0.07,50,6.91,3.46,23.61,378,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
63594.0,Diary Suite Hotel,0.3847088271045966,0.4263976416280694,0.41066806560442337,0.5038204973039265,44.0,10.0,34.16,Nakhon Pathom,KA,BKK - Metro - Chon,Mapped,Mapped,891870.0,290.0,13.7742321,9.767598518,100.0,29.82,14.91,100.0,100.0,13.77,9.77,100,16.65,0.0,23.61,379,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
5101852.0,Baan Warin,0.266643286687636,0.266643286687636,0.266643286687636,0.506675611708559,1.0,1.0,21.02,Phichit,LT,North,Not mapped,Null,18607.0,12.0,0.2873772474,0.4041764904,0.0,0.26,13.03,0.0,0.0,0.29,0.4,0,4.47,4.47,23.61,380,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
4863030.0,Mandarin Eastville Pattaya,0.4711427775567351,0.4874526929526638,0.43276826853036837,0.4989980747030186,56.0,138.0,43.85,Pattaya,LT,BKK - Metro - Chon,Mapped,Mapped,214891.0,45.0,3.318816902,1.515661839,100.0,22.11,11.055,100.0,100.0,3.32,1.52,100,10.89,0.0,23.59,381,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
5101432.0,Mintra Apartel,0.3548645061502844,0.4621989249099952,0.42043860708841907,0.4900262199484532,14.0,141.0,31.11,Surat Thani,KA,Upper South,Mapped,Mapped,1311155.0,231.0,20.24976299,7.78039744,100.0,32.46,16.23,100.0,100.0,20.25,7.78,100,18.68,0.0,23.57,382,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
21884.0,Napalai Hotel Udonthani,0.3675550186366271,0.3890817818566929,0.3738398222859265,0.5014270882748845,53.0,24.0,35.58,Udon Thani,KA,Upper Isan - East,Mapped,Mapped,484335.0,486.0,7.480177651,16.36914786,100.0,28.65,14.325,100.0,100.0,7.48,16.37,100,15.77,0.0,23.57,383,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
4857586.0,Boutique Holiday Rama 2,0.3994418791589982,0.4521673855527885,0.4003448043513473,0.5025392008565056,9.0,297.0,37.11,Bangkok,KA,BKK - Metro - Chon,Mapped,Mapped,506863.0,342.0,7.828095128,11.51902998,100.0,27.37,13.685,100.0,100.0,7.83,11.52,100,14.79,0.0,23.55,384,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
4526151.0,Mybed Chonburi,0.3984574920208583,0.3984574920208583,0.3984574920208583,0.5041486327402444,32.0,4.0,32.24,Chonburi,KA,BKK - Metro - Chon,Mapped,Mapped,869642.0,442.0,13.43093507,14.8871674,100.0,31.18,15.59,100.0,100.0,13.43,14.89,100,17.63,0.0,23.53,385,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
23104.0,Magic House Hostel,0.4146475817695152,0.4403832039529836,0.42654892035259107,0.506585718866402,27.0,16.0,32.37,Cha-am,LT,Lower South - West,Mapped,Not Mapped,51162.0,60.0,0.7901516758,2.020882452,50.0,11.0,18.15,100.0,0.0,0.79,2.02,50,7.48,3.74,23.51,386,Medium,Expand to Ctrip,Expand distribution to increase room nights.,To Do,Market Manager,72 Hours,Medium
63737.0,Panya Resort Hotel,0.4370214126727577,0.445175152563821,0.42138991447060103,0.4954017804642376,58.0,33.0,39.48,Udon Thani,KA,Upper Isan - East,Mapped,Mapped,571903.0,108.0,8.832584358,3.637588414,100.0,25.51,12.755,100.0,100.0,8.83,3.64,100,13.4,0.0,23.5,387,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
182863.0,The Journey Hotel Laksi,0.3521878043180376,0.3521878043180376,0.3521878043180376,0.506403765259955,48.0,5.0,33.52,Bangkok,KA,BKK - Metro - Chon,Mapped,Mapped,1085011.0,165.0,16.75713832,5.557426743,100.0,30.05,15.025,100.0,100.0,16.76,5.56,100,16.75,0.0,23.5,388,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
2006331.0,Ploen Ploen Residence,0.418683452410776,0.4275143965662276,0.42088342856378874,0.5086106216343864,0.0,37.0,28.09,Pathum Thani,KA,BKK - Metro - Chon,Mapped,Not Mapped,505558.0,44.0,7.807944447,1.481980465,50.0,14.35,19.9,100.0,0.0,7.81,1.48,50,9.97,4.99,23.5,389,Medium,Expand to Ctrip,Expand distribution to increase room nights.,To Do,Market Manager,72 Hours,Medium
2006042.0,The Seven Luck - Stay in Style,0.3665490362917938,0.379345071765225,0.37096587490412675,0.5018074952799058,43.0,21.0,33.55,Bangkok,LT,BKK - Metro - Chon,Mapped,Not Mapped,8174.0,5.0,0.1262383631,0.168406871,50.0,10.11,16.895,100.0,0.0,0.13,0.17,50,6.83,3.42,23.5,390,Medium,Expand to Ctrip,Expand distribution to increase room nights.,To Do,Market Manager,72 Hours,Medium
4867257.0,Grand PL Hotel,0.3990262172037723,0.5099396258658239,0.4331012431346195,0.497443370570757,18.0,72.0,31.61,Phatthalung,KA,Lower South - West,Mapped,Not Live,138366.0,64.0,2.136960473,2.155607949,70.0,15.72,19.615,100.0,40.0,2.14,2.16,50,8.04,4.02,23.48,391,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
4398317.0,Montana Songkla,0.373064983334757,0.4039743558600216,0.3881821154792777,0.5067879298908731,32.0,5.0,31.31,Songkhla,LT,Lower South - West,Mapped,Null,129058.0,69.0,1.993198026,2.32401482,50.0,11.69,17.54,100.0,0.0,1.99,2.32,50,7.95,3.98,23.44,392,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
181024.0,DMa Hotel Khon Kaen,0.3516508654155444,0.3903643861562083,0.34031074761681673,0.5025376460139132,34.0,39.0,31.82,Khon Kaen,KA,Upper Isan - East,Mapped,Not Mapped,59991.0,88.0,0.9265084687,2.96396093,50.0,11.35,15.89,100.0,0.0,0.93,2.96,50,7.72,3.86,23.43,393,Medium,Expand to Ctrip,Expand distribution to increase room nights.,To Do,Market Manager,72 Hours,Medium
4884349.0,Livist Resort Phetchabun,0.3969963483544798,0.4842180452989929,0.4259649265391947,0.5018307881696804,43.0,63.0,36.09,Phetchabun,KA,North,Mapped,Mapped,791469.0,180.0,12.22361716,6.062647356,100.0,27.93,13.965,100.0,100.0,12.22,6.06,100,15.15,0.0,23.42,394,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
5102304.0,Nariya Bayfront Phuket,0.399631247461598,0.4013805337421046,0.3989636038421483,0.5045479336608653,36.0,15.0,33.41,,,,Mapped,Null,0.0,0.0,0.0,0.0,50.0,10.0,5.0,100.0,0.0,0.0,0.0,50,6.68,3.34,23.41,395,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
2006474.0,A Hotel Simply,0.3545746608681434,0.3633311863230575,0.359857733216429,0.5043799148031539,45.0,10.0,33.16,Chiang Rai,LT,North,Mapped,Not Live,18193.0,4.0,0.2809692894,0.1347254968,70.0,14.18,17.435,100.0,40.0,0.28,0.13,50,6.81,3.4,23.4,396,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
4915645.0,Metro Ratchada 36,0.4247374048635195,0.4247374048635195,0.41815693495597617,0.5081494433666999,35.0,14.0,34.26,Bangkok,KA,BKK - Metro - Chon,Mapped,Mapped,643975.0,416.0,9.945680374,14.01145167,100.0,29.18,14.59,100.0,100.0,9.95,14.01,100,16.03,0.0,23.37,397,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
2006352.0,@115 By Rompo Mansion,0.4632517128148744,0.5135937805443018,0.49383011259456444,0.5086461170101615,61.0,73.0,42.62,Bangkok,LT,BKK - Metro - Chon,Mapped,Mapped,190558.0,95.0,2.943017371,3.199730549,100.0,22.43,11.215,100.0,100.0,2.94,3.2,100,10.95,0.0,23.35,398,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
4543116.0,Araya Hotel Uttaradit,0.3595228153661673,0.4211442051852611,0.37036291202978006,0.5049030507602852,26.0,21.0,30.09,Uttaradit,KA,North,Mapped,Mapped,1057062.0,426.0,16.3254848,14.34826541,100.0,32.47,16.235,100.0,100.0,16.33,14.35,100,18.49,0.0,23.32,399,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
4636.0,Curve Boutique Hotel,0.4196657826746836,0.4419193708683888,0.42743248856328747,0.5003077789169318,27.0,31.0,32.91,Pattaya,LT,BKK - Metro - Chon,Mapped,Null,32938.0,2.0,0.5087062413,0.0673627484,50.0,10.27,16.765,100.0,0.0,0.51,0.07,50,6.86,3.43,23.31,400,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
4920736.0,Thapsakae Hotel,0.3921327222862725,0.3921327222862725,0.38022810377837446,0.5070230922153411,24.0,11.0,30.74,Prachuapkhirikhan,KA,Lower South - West,Mapped,Not Live,221969.0,17.0,3.428142771,0.5725833614,70.0,15.89,20.85,100.0,40.0,3.43,0.57,50,8.03,4.01,23.31,401,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
4860206.0,Midtown Sukhothai Resort,0.3678165605051695,0.382732094382825,0.3708781021772967,0.5255444898681271,22.0,1.0,29.45,Sukhothai,KA,North,Mapped,Not Mapped,312882.0,14.0,4.832221023,0.4715392388,50.0,12.56,16.415,100.0,0.0,4.83,0.47,50,8.45,4.22,23.31,402,Medium,Expand to Ctrip,Expand distribution to increase room nights.,To Do,Market Manager,72 Hours,Medium
137967.0,The Original Orange Hotel,0.3819448719232019,0.4268675451845721,0.39992056110541513,0.5042430398611896,54.0,50.0,37.23,Nakhon Si Thammarat,KA,Lower South - West,Mapped,Mapped,439492.0,328.0,6.787605441,11.04749074,100.0,26.71,13.355,100.0,100.0,6.79,11.05,100,14.16,0.0,23.29,403,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
5102116.0,The Orchid Residence Satuek Buriram,0.2533378058666544,0.2533378058666544,0.2533378058666544,0.506675611708559,0.0,1.0,20.3,Buriram,LT,Lower Isan - Central,Not mapped,Not Mapped,15996.0,2.0,0.2470499389,0.0673627484,0.0,0.14,9.165,0.0,0.0,0.25,0.07,0,4.21,4.21,23.26,404,Medium,Expand to Ctrip,Expand distribution to increase room nights.,To Do,Market Manager,72 Hours,Medium
4883884.0,Phangkhon Inn,0.3622888165415963,0.486259408200914,0.38358467852211253,0.4868511177352828,7.0,68.0,27.71,Sakon Nakhon,KA,Upper Isan - East,Mapped,Not Mapped,471456.0,96.0,7.281271645,3.233411923,50.0,14.61,21.06,100.0,0.0,7.28,3.23,50,10.15,5.08,23.26,405,Medium,Expand to Ctrip,Expand distribution to increase room nights.,To Do,Market Manager,72 Hours,Medium
4921226.0,All Times Hotel,0.3235763214931623,0.3338424702862138,0.323269861330487,0.5054674480346233,6.0,22.0,24.89,Phetchabun,KA,North,Mapped,Not Mapped,743228.0,75.0,11.47857756,2.526103065,50.0,16.5,20.28,100.0,0.0,11.48,2.53,50,11.48,5.74,23.26,406,Medium,Expand to Ctrip,Expand distribution to increase room nights.,To Do,Market Manager,72 Hours,Medium
4883158.0,Bluebed Hotel,0.3689770128457666,0.3844348905705131,0.37200614614038685,0.503766582564665,21.0,37.0,30.0,Chanthaburi,KA,Upper Isan - East,Mapped,Mapped,1012694.0,453.0,15.64026774,15.25766251,100.0,32.4,16.2,100.0,100.0,15.64,15.26,100,18.4,0.0,23.24,407,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
23923.0,HTel Resort,0.4615712758532572,0.5112388136442905,0.4233902893122063,0.485587846900102,34.0,250.0,42.54,Bangkok,KA,BKK - Metro - Chon,Mapped,Mapped,124694.0,173.0,1.925806898,5.826877737,100.0,22.71,11.355,100.0,100.0,1.93,5.83,100,11.22,0.0,23.23,408,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
4914149.0,Tour De Phuket,0.3768013229910026,0.3962219645750633,0.39055230983346095,0.5031461341488407,62.0,42.0,38.27,Phuket,KA,Upper South,Mapped,Mapped,679336.0,50.0,10.49181566,1.68406871,100.0,25.75,12.875,100.0,100.0,10.49,1.68,100,13.4,0.0,23.21,409,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
5021812.0,MAA KORAT HOTEL,0.3287028810683828,0.3786635588591744,0.3369240535709389,0.4903091293797262,20.0,8.0,27.02,Nakhonratchasima,KA,Lower Isan - Central,Mapped,Mapped,1898194.0,29.0,29.31611094,0.9767598518,100.0,34.95,17.475,100.0,100.0,29.32,0.98,100,20.36,0.0,23.19,410,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
4920989.0,Chinburi Resort Si sa ket,0.2533378058666544,0.2533378058666544,0.2533378058666544,0.506675611708559,0.0,1.0,20.3,,,,Null,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.06,4.06,23.19,411,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
181609.0,Green Hotel & Resort Khon Kaen,0.3823504918046203,0.3825202678199242,0.38012189781404093,0.5062877729453105,54.0,22.0,36.4,Khon Kaen,KA,Upper Isan - East,Mapped,Mapped,680627.0,184.0,10.51174364,6.197372853,100.0,27.12,13.56,100.0,100.0,10.51,6.2,100,14.4,0.0,23.18,412,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
2000059.0,Tak Andaman Resort & Hotel,0.3870920706677456,0.4044176933992272,0.3976635169749155,0.502750020265393,18.0,112.0,32.5,Tak,LT,North,Mapped,Not Live,29664.0,5.0,0.4581299993,0.168406871,70.0,14.28,17.01,100.0,40.0,0.46,0.17,50,6.78,3.39,23.17,413,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
152419.0,Sixty-Six Place,0.4514823996237594,0.4943337538694906,0.44680809826786294,0.5024413315104593,17.0,30.0,32.29,Trang,LT,Upper South,Mapped,Not Mapped,43799.0,9.0,0.676442893,0.3031323678,50.0,10.43,16.655,100.0,0.0,0.68,0.3,50,6.89,3.44,23.16,414,Medium,Expand to Ctrip,Expand distribution to increase room nights.,To Do,Market Manager,72 Hours,Medium
4857741.0,Maithong Riverside Hotel,0.3481946986028942,0.3547352187371398,0.3520463878790803,0.5071864049413332,28.0,9.0,29.69,Phetchaburi,KA,Lower South - West,Mapped,Not Mapped,274162.0,28.0,4.234218974,0.9430784776,50.0,12.4,18.59,100.0,0.0,4.23,0.94,50,8.34,4.17,23.15,415,Medium,Expand to Ctrip,Expand distribution to increase room nights.,To Do,Market Manager,72 Hours,Medium
4879476.0,CS Klongtoey Grand Resort,0.3641239148503817,0.4506559721359999,0.3468404797122903,0.4924803621509958,38.0,25.0,32.44,Hatyai,LT,Lower South - West,Mapped,Not Live,28778.0,20.0,0.4444465819,0.673627484,70.0,14.42,16.24,100.0,40.0,0.44,0.67,50,6.91,3.46,23.11,416,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
4935433.0,The Wish Hotel,0.4049999323023285,0.4515319090106178,0.4317038465036107,0.5040023762239039,17.0,30.0,30.46,Chachoengsao,KA,Upper Isan - East,Mapped,Mapped,1044316.0,367.0,16.12864183,12.36106433,100.0,31.77,15.885,100.0,100.0,16.13,12.36,100,17.87,0.0,23.11,417,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
4914111.0,NKW Resort,0.3219476568372665,0.3791906549267446,0.34436487394454457,0.5022446342359831,17.0,45.0,27.58,Kamphaeng Phet,KA,North,Mapped,Mapped,1789813.0,29.0,27.64224625,0.9767598518,100.0,34.11,17.055,100.0,100.0,27.64,0.98,100,19.63,0.0,23.11,418,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
21400.0,Calypzo Bangkok,0.4122183632201959,0.4227459806554356,0.4118879944074828,0.5053518926607766,39.0,34.0,35.1,Bangkok,KA,BKK - Metro - Chon,Mapped,Mapped,623948.0,319.0,9.636392115,10.74435837,100.0,28.04,14.02,100.0,100.0,9.64,10.74,100,15.06,0.0,23.11,419,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
4889.0,Ariya Inn Hotel,0.4187366647232061,0.4267052749928171,0.4218716567903976,0.5069015195903764,28.0,15.0,32.69,Chiang Rai,KA,North,Mapped,Mapped,989838.0,226.0,15.28726186,7.611990569,100.0,29.93,14.965,100.0,100.0,15.29,7.61,100,16.47,0.0,23.11,420,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
43885.0,S Tara Grand Hotel,0.4343891955304721,0.4582651508642569,0.45202113504479363,0.4951444441964139,43.0,54.0,37.17,Surat Thani,KA,Upper South,Mapped,Mapped,767407.0,62.0,11.85199019,2.0882452,100.0,26.55,13.275,100.0,100.0,11.85,2.09,100,13.99,0.0,23.1,421,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
4921421.0,Manomon Residence,0.3701996872217312,0.4579038170434417,0.3995444492201214,0.5033493954103448,33.0,38.0,32.36,Khon Kaen,KA,Upper Isan - East,Mapped,Mapped,1212106.0,88.0,18.72001581,2.96396093,100.0,30.25,15.125,100.0,100.0,18.72,2.96,100,16.72,0.0,23.1,422,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
4726.0,Trat City Hotel,0.3670820586580107,0.3743588211281836,0.35866656840268774,0.5055549465351378,49.0,14.0,34.57,Trat,KA,Upper Isan - East,Mapped,Mapped,779539.0,238.0,12.03936817,8.01616706,100.0,28.42,14.21,100.0,100.0,12.04,8.02,100,15.34,0.0,23.1,423,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
4694703.0,Baan Nantiya,0.4059410101506792,0.4579149451778848,0.3921516067327057,0.4941622576097186,3.0,64.0,28.71,Roi Et,KA,Lower Isan - Central,Mapped,Not Mapped,370543.0,47.0,5.722744478,1.583024587,50.0,13.34,19.385,100.0,0.0,5.72,1.58,50,9.08,4.54,23.09,424,Medium,Expand to Ctrip,Expand distribution to increase room nights.,To Do,Market Manager,72 Hours,Medium
5101860.0,V Rich Place,0.4654510603660956,0.5031041239668903,0.4866360558329981,0.5032373585170468,16.0,8.0,31.98,Roi Et,LT,Lower Isan - Central,Mapped,Null,67059.0,2.0,1.03567063,0.0673627484,50.0,10.54,18.01,100.0,0.0,1.04,0.07,50,6.94,3.47,23.09,425,Medium,Monitor,No immediate action required.,To Do,Commercial,-,Low
